η₁ 认知域激活,η₂ 认知参照点锚定,η₃ 跨域映射,Y 语言编码 (X₁₁)
0.013022361542720426,-0.2915269429644108,-0.04215489919533749,-1.082890652866347
-0.08884218774526238,0.28200925522929876,-0.3544532032566256,-1.082890652866347
-0.08884218774526238,-0.39245639483390177,-0.04215489919533749,-1.082890652866347
-0.5955548454084956,1.4692514412237843,0.08123159625113548,-1.082890652866347
-0.13095514051500348,-0.19059749109491997,0.18760071490892172,-1.082890652866347
-0.36414241589997703,0.6003552786024741,0.7228455811623983,-1.082890652866347
-0.255571332985772,1.4692514412237843,0.08123159625113548,-1.082890652866347
-0.0862320989685808,1.4692514412237843,0.18760071490892172,-1.082890652866347
0.7148536066327256,-0.2915269429644108,-0.04215489919533749,-1.082890652866347
0.4879552434238607,1.5701808930932748,0.41735632901318037,-1.082890652866347
-0.7051424829074447,-0.19059749109491997,0.06421421946244875,-1.082890652866347
-0.15370678369778917,-0.08966803922542899,0.18760071490892172,-1.082890652866347
-0.489176229820859,-0.19059749109491997,0.06421421946244875,-1.082890652866347
0.6546843886643704,0.1889904500688253,0.08123159625113548,-1.082890652866347
0.3860906941358777,-0.08966803922542899,0.29396983356670775,-1.082890652866347
-0.051842234409806155,1.5701808930932748,0.31098721035539445,-1.082890652866347
0.11619195521904425,1.4692514412237843,0.29396983356670775,-1.082890652866347
0.8569271311674777,0.3318558889717839,0.9526011952666572,-1.082890652866347
-0.13095514051500348,0.28200925522929876,-0.37147058004531225,-1.082890652866347
0.4974009974732812,0.12480784151173878,0.05740516755037833,-1.082890652866347
-0.9984989762607738,-0.35331581283259,0.2871607816546373,-1.082890652866347
-0.43393869960227055,1.658893559196376,-0.14171496594105307,-1.082890652866347
0.08221971211038308,0.4332940858125876,0.739862957951085,-1.082890652866347
-0.3198369958036678,-0.19059749109491997,0.17058333812023474,-1.082890652866347
-0.35743588227375506,-0.19059749109491997,0.18760071490892172,-1.082890652866347
-0.0862320989685808,1.658893559196376,-0.14171496594105307,-1.082890652866347
0.9920578123104122,-0.08966803922542899,0.41735632901318037,-1.082890652866347
-0.39182574683252974,1.4692514412237843,0.08123159625113548,-1.082890652866347
-0.5611649808497209,-0.19059749109491997,0.06421421946244875,-1.082890652866347
-0.39182574683252974,1.4692514412237843,0.18760071490892172,-1.082890652866347
-0.39182574683252974,1.4692514412237843,0.29396983356670775,-1.082890652866347
-0.020062458627713258,1.5579641073268846,-0.26510146138752605,-1.082890652866347
1.1627020907159442,0.01126141264406185,0.41735632901318037,-1.082890652866347
-0.5190520280799801,-0.020779100379174048,-0.618243570938258,-1.082890652866347
-0.0875371433569216,-0.08966803922542899,0.29396983356670775,-1.082890652866347
-0.11610789722770169,-0.19059749109491997,0.29396983356670775,-1.082890652866347
0.11488691083070347,-0.23312786164618496,0.18760071490892172,-1.082890652866347
0.18105655117157107,-0.39245639483390177,-0.1655413946418102,-1.082890652866347
-0.0875371433569216,-0.08966803922542899,0.29396983356670775,-1.082890652866347
-0.18809664825656366,1.658893559196376,-0.14171496594105307,-1.082890652866347
-0.39182574683252974,1.4692514412237843,0.08123159625113548,-1.082890652866347
-0.06217541139745412,0.18107980335980797,-0.618243570938258,-1.082890652866347
0.03968913789052871,1.3683219893542933,-0.1655413946418102,-1.082890652866347
-0.02909059122702044,-0.08966803922542899,0.18760071490892172,-1.082890652866347
-0.15370678369778917,-0.19059749109491997,0.06421421946244875,-1.082890652866347
0.11488691083070347,-0.23312786164618496,-0.04215489919533749,-1.082890652866347
0.21675146011868654,1.3683219893542933,-0.04215489919533749,-1.082890652866347
-0.39182574683252974,1.4692514412237843,0.29396983356670775,-1.082890652866347
0.2887402111475485,0.48386815896828056,0.08804064816320563,-1.082890652866347
-0.02909059122702044,0.38293870709878974,-0.24808408459883932,-1.082890652866347
0.5094018422183055,-0.2523863609630992,0.18079166299685104,-1.082890652866347
-1.0107361307713936,0.023878389642248088,0.16377428620816456,-1.082890652866347
-0.12965009612666248,1.4692514412237843,0.18760071490892172,-1.082890652866347
-0.02909059122702044,0.28200925522929876,-0.37147058004531225,-1.082890652866347
-0.255571332985772,0.4332940858125876,0.8462320766088713,-1.082890652866347
-0.12192700791569629,1.4692514412237843,0.29396983356670775,-1.082890652866347
-0.02909059122702044,0.05833183514325143,-0.24808408459883932,-1.082890652866347
1.0939223615983953,0.38293870709878974,-0.0353458472832671,-1.082890652866347
0.3308531639172893,0.05833183514325143,-0.14171496594105307,-1.082890652866347
-1.0107361307713936,0.12999698523280215,-0.07279037980816512,-1.082890652866347
-0.2899611975445467,1.5701808930932748,0.41735632901318037,-1.082890652866347
-0.18358258195691005,0.01126141264406185,0.400338952224494,-1.082890652866347
0.1415536871785117,1.7598230110658666,-0.0353458472832671,-1.082890652866347
0.08501111257158238,-0.23312786164618496,0.29396983356670775,-1.082890652866347
-0.05724372364768726,-0.08966803922542899,0.06421421946244875,-1.082890652866347
0.04741222610149511,0.5342235376820784,0.9526011952666572,-1.082890652866347
-0.3995488350434959,-0.08966803922542899,0.18760071490892172,-1.082890652866347
-0.5611649808497209,0.12480784151173878,0.16377428620816456,-1.082890652866347
-0.02909059122702044,0.05833183514325143,-0.14171496594105307,-1.082890652866347
0.08501111257158238,-0.08966803922542899,0.18760071490892172,-1.082890652866347
0.28464376629800814,-0.020779100379174048,-0.494857075491785,-1.082890652866347
-0.02909059122702044,-0.23312786164618496,0.18760071490892172,-1.082890652866347
-0.39182574683252974,1.4692514412237843,0.18760071490892172,-1.082890652866347
0.12884673117977755,0.22573729338122975,0.2871607816546373,-1.082890652866347
-0.21345838021603117,0.38293870709878974,-0.14171496594105307,-1.082890652866347
-0.39182574683252974,1.658893559196376,-0.14171496594105307,-1.082890652866347
0.33257582975574346,1.5701808930932748,0.18760071490892172,-1.082890652866347
0.2588644128884274,0.05833183514325143,-0.14171496594105307,-1.082890652866347
-0.0862320989685808,1.4692514412237843,0.29396983356670775,-1.082890652866347
-0.18358258195691005,0.38293870709878974,-0.0353458472832671,-1.082890652866347
0.18687566185956542,-0.08966803922542899,0.29396983356670775,-1.082890652866347
-0.3873116805328762,-0.19059749109491997,0.18760071490892172,-1.082890652866347
-0.33207415031428755,0.18107980335980797,-0.15873234272974004,-1.082890652866347
0.45807944516473964,1.4692514412237843,0.400338952224494,-1.082890652866347
0.657893410575683,0.12480784151173878,0.3935299003124235,-1.082890652866347
-0.18358258195691005,-0.08966803922542899,0.29396983356670775,-1.082890652866347
0.14648537492827862,-0.08966803922542899,0.06421421946244875,-1.082890652866347
0.3562148958767568,-0.08966803922542899,0.29396983356670775,-1.082890652866347
0.8493853546410289,0.38293870709878974,-0.0353458472832671,-1.082890652866347
-0.18358258195691005,-0.19059749109491997,0.17058333812023474,-1.082890652866347
1.1272434915344245,0.07240744791998548,0.3935299003124235,-1.082890652866347
0.1881807062479062,1.4692514412237843,0.29396983356670775,-1.082890652866347
-0.4936902961205125,0.01126141264406185,0.18760071490892172,-1.082890652866347
0.8480803102526883,-0.04259761672623955,-0.26510146138752605,-1.082890652866347
0.18687566185956542,-0.08966803922542899,0.29396983356670775,-1.082890652866347
-0.603277933619462,0.28200925522929876,-0.26510146138752605,-1.082890652866347
0.404146959334492,0.23092643710229313,0.8292146998201844,-1.082890652866347
0.2842261448478949,-0.19059749109491997,0.29396983356670775,-1.082890652866347
0.14024864279017094,-0.08966803922542899,0.29396983356670775,-1.082890652866347
0.8584134872403362,-0.08966803922542899,0.06421421946244875,-1.082890652866347
-0.591040779108842,0.12480784151173878,0.27014340486595084,-1.082890652866347
0.1881807062479062,1.4692514412237843,0.29396983356670775,-1.082890652866347
-0.603277933619462,0.28200925522929876,-0.26510146138752605,-1.082890652866347
-0.0875371433569216,-0.08966803922542899,0.29396983356670775,-1.082890652866347
0.15379084168913174,0.07240744791998548,0.7296546330744688,-1.082890652866347
-0.18358258195691005,-0.08966803922542899,0.29396983356670775,-1.082890652866347
-0.35743588227375506,-0.19059749109491997,0.06421421946244875,-1.082890652866347
0.21675146011868654,-0.23312786164618496,0.29396983356670775,-1.082890652866347
0.15379084168913174,-0.33405731351567597,0.17058333812023474,-1.082890652866347
0.3562148958767568,-0.08966803922542899,0.29396983356670775,-1.082890652866347
0.39060476043553133,0.01126141264406185,0.400338952224494,-1.082890652866347
0.2180565045070273,1.4692514412237843,0.17058333812023474,-1.082890652866347
1.8694650235557162,0.22573729338122975,0.3935299003124235,-1.082890652866347
-0.501413384331479,0.28200925522929876,-0.26510146138752605,-1.082890652866347
-0.5358032488902537,-0.39245639483390177,-0.05917227598402396,-1.082890652866347
-0.18358258195691005,0.12480784151173878,0.3935299003124235,-1.082890652866347
0.8493853546410289,0.01126141264406185,0.29396983356670775,-1.082890652866347
-0.2854471312448931,0.28200925522929876,-0.26510146138752605,-1.082890652866347
-0.15370678369778917,0.48386815896828056,0.07102327137451918,-1.082890652866347
0.05192629240114869,0.1733368997894763,0.6232855144166826,-1.082890652866347
0.2900452555358892,1.4692514412237843,0.29396983356670775,-1.082890652866347
0.7881474020499285,-0.08966803922542899,0.29396983356670775,-1.082890652866347
0.21675146011868654,-0.04259761672623955,-0.15873234272974004,-1.082890652866347
0.7206727173207202,0.38293870709878974,-0.0353458472832671,-1.082890652866347
0.21675146011868654,-0.13219840977669417,0.29396983356670775,-1.082890652866347
-0.0862320989685808,1.4692514412237843,0.400338952224494,-1.082890652866347
-0.0862320989685808,1.4692514412237843,0.400338952224494,-1.082890652866347
1.0608375414279612,-0.08966803922542899,0.17058333812023474,-1.082890652866347
-0.33207415031428755,0.01126141264406185,0.400338952224494,-1.082890652866347
0.39060476043553133,0.01126141264406185,0.400338952224494,-1.082890652866347
-0.501413384331479,0.28200925522929876,-0.26510146138752605,-1.082890652866347
0.2855311892362356,1.658893559196376,-0.0353458472832671,-1.082890652866347
-0.0862320989685808,1.4692514412237843,0.400338952224494,-1.082890652866347
0.8601361530787904,-0.08966803922542899,0.29396983356670775,-1.082890652866347
-0.1459836954868228,0.12480784151173878,0.4998990189702095,-1.082890652866347
1.051809408828654,-0.43498676538516684,0.17058333812023474,-1.082890652866347
0.3562148958767568,-0.08966803922542899,0.400338952224494,-1.082890652866347
-0.2854471312448931,-0.08966803922542899,0.17058333812023474,-1.082890652866347
1.1779669554533594,-0.08966803922542899,0.17058333812023474,-1.082890652866347
0.6188081680327372,-0.23312786164618496,0.17058333812023474,-1.082890652866347
1.0939223615983953,1.5579641073268846,-0.15873234272974004,-1.082890652866347
0.1881807062479062,1.5701808930932748,0.400338952224494,-1.082890652866347
-0.0862320989685808,1.4692514412237843,0.400338952224494,-1.082890652866347
0.11488691083070347,1.5579641073268846,-0.15873234272974004,-1.082890652866347
0.2887402111475485,1.4692514412237843,0.29396983356670775,-1.082890652866347
1.0309617431688405,1.3683219893542933,0.17058333812023474,-1.082890652866347
-0.08171803266892723,1.4692514412237843,0.29396983356670775,-1.082890652866347
-0.027785546838679658,1.5701808930932748,0.400338952224494,-1.082890652866347
0.3562148958767568,-0.08966803922542899,0.400338952224494,-1.082890652866347
0.6188081680327372,1.4692514412237843,0.17058333812023474,-1.082890652866347
0.2588644128884274,1.3683219893542933,0.17058333812023474,-1.082890652866347
-0.33207415031428755,1.658893559196376,-0.26510146138752605,-1.082890652866347
-0.02909059122702044,1.3683219893542933,0.17058333812023474,-1.082890652866347
-0.2976842857555131,0.38293870709878974,-0.14171496594105307,-1.082890652866347
-0.5358032488902537,1.7598230110658666,-0.15873234272974004,-1.082890652866347
-0.7395323474662195,-0.33131035955797833,0.16377428620816456,-1.082890652866347
-0.4593004315617381,-0.02852200394950551,0.4998990189702095,-1.082890652866347
0.7894524464382693,1.5701808930932748,0.29396983356670775,-1.082890652866347
1.2392049080444598,1.658893559196376,-0.15873234272974004,-1.082890652866347
-0.4593004315617381,-0.02852200394950551,0.4998990189702095,-1.082890652866347
